12912,404-4779655-1262737,,Women,,,Delivered,,JNE3910-KR-XXL,kurta,XXL,1,INR,819,KANPUR,,208007,IN,FALSE
12913,407-8283475-6606712,,Women,,,Delivered,,JNE3733-KR-XXL,kurta,XXL,1,INR,525,BENGALURU,,560043,IN,FALSE
12914,406-4221286-5119564,,Women,,,Delivered,,JNE3764-KR-XXXL,kurta,3XL,1,INR,387,THANE,,401107,IN,FALSE
12915,407-3055957-3264348,,Men,,,Delivered,,J0341-DR-XL,Western Dress,XL,1,INR,1168,Noida,,201306,IN,FALSE
12916,404-9582454-7301935,,Women,,,Delivered,,SET192-KR-NP-M,Set,M,1,INR,680,NORTH LAKHIMPUR,,787001,IN,FALSE
12917,404-9582454-7301935,,Women,,,Delivered,,SET188-KR-NP-XXXL,Set,3XL,1,INR,648,HYDERABAD,,500028,IN,FALSE
12918,403-4486114-4309140,,Men,,,Delivered,,JNE3861-DR-XXXL,Western Dress,3XL,1,INR,744,VASCO DA GAMA,,403802,IN,FALSE
12919,404-5324917-6874702,,Men,,,Delivered,,JNE3870-DR-XS,Western Dress,XS,1,INR,998,HYDERABAD,,500006,IN,FALSE
12920,403-1720452-7468348,,Women,,,Delivered,,MEN5029-KR-XL,kurta,XL,1,INR,625,PALIA KALAN,,262902,IN,FALSE
12921,403-1720452-7468348,,Women,,,Delivered,,NW012-TP-PJ-XXL,Set,XXL,1,INR,521,NEW DELHI,,110034,IN,FALSE
12922,405-5736764-8048318,,Men,,,Delivered,,NW005-ST-PJ-XS,Set,XS,1,INR,562,NASHIK,,422003,IN,FALSE
12923,404-6897657-8985939,,Men,,,Delivered,,JNE3797-KR-L,Western Dress,L,1,INR,715,MALAPPURAM,,679331,IN,FALSE
12924,405-6746072-2427563,,Men,,,Delivered,,J0234-SKD-S,Set,S,1,INR,1228,NEW DELHI,,110001,IN,FALSE
12925,402-2852126-2831504,,Women,,,Delivered,,J0230-SKD-L,Set,L,1,INR,1146,Pune,,411007,IN,FALSE
12926,402-1048570-1182758,,Women,,,Refunded,,JNE3567-KR-M,kurta,M,1,INR,399,BENGALURU,,560076,IN,FALSE
12927,406-7011645-1111565,,Men,,,Delivered,,J0283-SET-M,Set,M,1,INR,1072,GUNDLUPET,,571123,IN,FALSE
12928,403-3468035-0792328,,Women,,,Delivered,,J0117-TP-XXL,Top,XXL,1,INR,545,AMRITSAR,,143002,IN,FALSE
12929,406-5787703-7993957,,Women,,,Delivered,,J0119-TP-L,Top,L,1,INR,540,VADODARA,,390004,IN,FALSE
12930,406-5787703-7993957,,Women,,,Delivered,,JNE3863-TU-XXL,Top,XXL,1,INR,574,PUNE,,411015,IN,FALSE
12931,404-1483919-1933162,,Women,,,Delivered,,JNE3399-KR-S,kurta,S,1,INR,469,BENGALURU,,560077,IN,FALSE
12932,171-1789470-0509104,,Men,,,Delivered,,SET413-KR-NP-S,Set,S,1,INR,841,THISAYANVILAI,,627657,IN,FALSE
12933,403-5882026-3037909,,Women,,,Delivered,,JNE3366-KR-1053-XS,kurta,XS,1,INR,376,JABALPUR,,482005,IN,FALSE
12934,403-7867864-2895563,,Women,,,Delivered,,JNE2014-KR-178-XXXL,kurta,3XL,1,INR,353,GURUGRAM,,122015,IN,FALSE
12935,403-7867864-2895563,,Women,,,Delivered,,JNE3623-KR-M,kurta,M,1,INR,362,COIMBATORE,,641042,IN,FALSE
12936,404-5522989-0942714,,Women,,,Delivered,,J0187-KR-S,kurta,S,1,INR,563,BHOPAL,,462023,IN,FALSE
12937,406-9131501-6237104,,Women,,,Delivered,,SAR004,Saree,Free,1,INR,1068,BHOPAL,,462043,IN,FALSE
12938,403-9280808-0822765,,Men,,,Delivered,,JNE3797-KR-M,Western Dress,M,1,INR,735,CHENNAI,,600044,IN,FALSE
12939,406-5348867-9927508,,Women,,,Delivered,,JNE3465-KR-XL,kurta,XL,1,INR,502,CHENNAI,,600109,IN,FALSE
12940,406-9072913-5593138,,Women,,,Delivered,,JNE3294-KR-XXL,kurta,XXL,1,INR,432,KOLKATA,,700006,IN,FALSE
12941,406-9072913-5593138,,Women,,,Delivered,,JNE3291-KR-XL,kurta,XL,1,INR,471,BENGALURU,,560093,IN,FALSE
12942,406-8811354-9565114,,Women,,,Delivered,,JNE3434-KR-XXL,kurta,XXL,1,INR,319,Balasore,,756001,IN,FALSE
12943,408-1350351-6072347,,Women,,,Delivered,,JNE3291-KR-S,kurta,S,1,INR,471,MADHURAWADA,,530041,IN,FALSE
12944,402-7578454-3673960,,Women,,,Delivered,,PJNE3291-KR-6XL,kurta,6XL,1,INR,869,Noida,,203207,IN,FALSE
12945,171-0594228-6649103,,Men,,,Delivered,,JNE3800-KR-A-XL,Western Dress,XL,1,INR,725,SRINAGAR,,190012,IN,FALSE
12946,171-4147020-3651500,,Women,,,Cancelled,,JNE3405-KR-XXL,kurta,XXL,1,INR,399,Kalpi,,285204,IN,FALSE
12947,402-7057123-3360335,,Men,,,Delivered,,JNE3797-KR-XXL,Western Dress,XXL,1,INR,735,HYDERABAD,,500076,IN,FALSE
12948,406-2393167-3857162,,Women,,,Delivered,,J0347-SET-XS,Set,XS,1,INR,625,UDAIPURudipur,,313002,IN,FALSE
12949,408-2921060-9381966,,Men,,,Delivered,,SET249-KR-NP-S,Set,S,1,INR,648,BHUBANESWAR,,751012,IN,FALSE
12950,403-8355107-8641120,,Women,,,Delivered,,JNE3785-KR-XXXL,kurta,3XL,1,INR,345,CHENNAI,,600001,IN,FALSE
12951,171-1723948-8693166,,Women,,,Delivered,,J0012-SKD-S,Set,S,1,INR,1154,VAIJAPUR,,423701,IN,FALSE
12952,404-1245731-5570740,,Men,,,Delivered,,J0109-SKD-XL,Set,XL,1,INR,1299,RISHIKESH,,249201,IN,FALSE
12953,405-6581427-4271527,,Men,,,Delivered,,J0012-SKD-XS,Set,XS,1,INR,1127,CHENNAI,,600077,IN,FALSE
12954,402-3192620-0275521,,Women,,,Delivered,,J0355-KR-L,kurta,L,1,INR,607,TIRUPATI,,517501,IN,FALSE
12955,402-6194259-6456314,,Women,,,Delivered,,JNE3371-KR-S,kurta,S,1,INR,329,AHMEDABAD,,380061,IN,FALSE
12956,408-6709698-8874714,,Men,,,Delivered,,NW034-TP-PJ-XS,Set,XS,1,INR,613,UDAIPURudipur,,313002,IN,FALSE
12957,408-6249970-9858746,,Women,,,Delivered,,NW032-ST-CP-XXL,Set,XXL,1,INR,496,NEW DELHI,,110073,IN,FALSE
12958,408-6648769-0772360,,Women,,,Delivered,,JNE3753-KR-S,kurta,S,1,INR,475,Bangalore,,560021,IN,FALSE
12959,405-2291015-1363548,,Men,,,Delivered,,SET331-KR-NP-XXL,Set,XXL,1,INR,597,BIDAR,,585401,IN,FALSE
12960,406-4481771-1575562,,Women,,,Cancelled,,JNE3522-KR-M,kurta,M,1,INR,325,RAJAHMUNDRY,,533107,IN,FALSE
12961,171-4244542-6621121,,Women,,,Delivered,,J0230-SKD-M,Set,M,1,INR,1163,Rajkot,,360001,IN,FALSE
12962,403-4408079-6516366,,Women,,,Delivered,,JNE2171-KR-437-XL,kurta,XL,1,INR,524,ALIGARH,,202123,IN,FALSE
12963,406-1576541-1818736,,Men,,,Delivered,,J0349-SET-S,Set,S,1,INR,791,VISAKHAPATNAM,,530018,IN,FALSE
12964,402-2742486-7333934,,Women,,,Delivered,,J0349-SET-S,Set,S,1,INR,801,Faridabad,,121002,IN,FALSE
12965,405-1744399-1398751,,Men,,,Returned,,SET331-KR-NP-S,Set,S,1,INR,641,Mysuru,,570018,IN,FALSE
12966,403-6978334-4266730,,Men,,,Delivered,,J0230-SKD-M,Set,M,1,INR,969,NEW DELHI,,110024,IN,FALSE
12967,406-1705535-2593962,,Men,,,Delivered,,JNE3800-KR-A-L,Western Dress,L,1,INR,735,DEHRADUN,,248009,IN,FALSE
12968,405-0392221-6761947,,Women,,,Delivered,,SAR001,Saree,Free,1,INR,877,PATNA,,800023,IN,FALSE
12969,407-7085813-9571531,,Women,,,Delivered,,JNE3697-KR-S,kurta,S,1,INR,486,NAVI MUMBAI,,410209,IN,FALSE
12970,406-2615012-4765121,,Women,,,Delivered,,JNE2171-KR-437-M,kurta,M,1,INR,524,AKHNOOR,,181201,IN,FALSE
12971,406-2615012-4765121,,Women,,,Delivered,,JNE3573-KR-XXXL,kurta,3XL,1,INR,381,BENGALURU,,560029,IN,FALSE
12972,171-7691330-3685952,,Women,,,Delivered,,JNE3620-KR-M,kurta,M,1,INR,322,VISAKHAPATNAM,,530013,IN,FALSE
12973,405-6210579-3378752,,Women,,,Delivered,,JNE3872-KR-XXL,kurta,XXL,1,INR,771,THANE,,401107,IN,FALSE
12974,171-4062795-3094757,,Men,,,Delivered,,J0106-KR-XL,Western Dress,XL,1,INR,999,RAWATBHATA,,323307,IN,FALSE
12975,407-4355440-7060332,,Women,,,Delivered,,SET268-KR-NP-XS,Set,XS,1,INR,788,CHENNAI,,600012,IN,FALSE
12976,407-4355440-7060332,,Women,,,Delivered,,JNE3613-KR-M,kurta,M,1,INR,399,HYDERABAD,,500083,IN,FALSE
12977,407-3633453-3209144,,Women,,,Delivered,,SET278-KR-NP-M,Set,M,1,INR,1523,DEHRADUN,,248002,IN,FALSE
12978,171-3338833-8381939,,Men,,,Delivered,,J0343-DR-XXL,Western Dress,XXL,1,INR,832,HUBBALLI,,580031,IN,FALSE
12979,406-7907691-8709962,,Women,,,Delivered,,SET344-KR-NP-XXXL,Set,3XL,1,INR,958,PRODDATUR,,516360,IN,FALSE
12980,403-6150121-0249956,,Women,,,Delivered,,SET330-KR-PP-M,Set,M,1,INR,560,SURAT,,395009,IN,FALSE
12981,405-8559960-9915523,,Women,,,Delivered,,SET229-KR-PP-XL,Set,XL,1,INR,855,MUNDRA,,370421,IN,FALSE
12982,405-8126275-1380327,,Women,,,Delivered,,JNE3618-KR-S,kurta,S,1,INR,375,PUNE,,411045,IN,FALSE
12983,405-8126275-1380327,,Women,,,Delivered,,JNE3620-KR-L,kurta,L,1,INR,325,RANCHI,,834001,IN,FALSE
12984,405-2411502-6813139,,Women,,,Cancelled,,JNE3399-KR-XL,kurta,XL,1,INR,435,PARVATHIPURAM,,535501,IN,FALSE
12985,405-2411502-6813139,,Women,,,Delivered,,JNE3567-KR-XL,kurta,XL,1,INR,399,GHAZIABAD,,201010,IN,FALSE
12986,171-2253111-9562738,,Men,,,Delivered,,SET339-KR-NP-M,Set,M,1,INR,654,RAZOLE,,533244,IN,FALSE
12987,171-2253111-9562738,,Women,,,Delivered,,SET328-KR-NP-XXXL,Set,3XL,1,INR,545,BENGALURU,,560102,IN,FALSE
12988,406-8707295-6506709,,Women,,,Delivered,,JNE3654-TP-L,Top,L,1,INR,360,MUMBAI,,400092,IN,FALSE
12989,406-0711058-6159565,,Men,,,Delivered,,SET374-KR-NP-M,Set,M,1,INR,627,Payyanur,,670308,IN,FALSE
12990,404-2402307-9535531,,Women,,,Delivered,,JNE3674-TU-M,Top,M,1,INR,540,PUNE,,411013,IN,FALSE
12991,407-4166476-8953939,,Women,,,Delivered,,SET397-KR-NP-XXL,Set,XXL,1,INR,999,NOIDA,,201301,IN,FALSE
12992,406-7687775-1673125,,Men,,,Delivered,,JNE3797-KR-L,Western Dress,L,1,INR,735,Ranchi,,834009,IN,FALSE
12993,405-6800408-6648345,,Women,,,Delivered,,JNE3468-KR-S,kurta,S,1,INR,352,MEERUT,,250001,IN,FALSE
12994,404-9136886-2580311,,Men,,,Delivered,,SET044-KR-NP-XL,Set,XL,1,INR,612,PUNE,,411028,IN,FALSE
12995,406-1029079-6853955,,Women,,,Delivered,,MEN5008-KR-S,kurta,S,1,INR,499,KOLKATA,,700032,IN,FALSE
12996,171-1028913-9155519,,Women,,,Delivered,,SET347-KR-NP-XL,Set,XL,1,INR,791,FARIDABAD,,121008,IN,FALSE
12997,406-4786228-8053944,,Women,,,Delivered,,JNE3405-KR-S,kurta,S,1,INR,435,KALPETTA,,673121,IN,FALSE
12998,408-5179122-2081164,,Women,,,Delivered,,JNE3549-KR-XXL,kurta,XXL,1,INR,329,HYDERABAD,,500004,IN,FALSE
12999,404-3048539-7113144,,Men,,,Delivered,,JNE3797-KR-XL,Western Dress,XL,1,INR,771,ANTAH,,325202,IN,FALSE
13000,408-6894399-2848332,,Women,,,Delivered,,JNE3373-KR-M,kurta,M,1,INR,376,MOHALI,,160059,IN,FALSE
13001,171-5524298-7039520,,Men,,,Delivered,,J0349-SET-L,Set,L,1,INR,845,BENGALURU,,562106,IN,FALSE
13002,407-1526658-7030762,,Women,,,Delivered,,SET221-KR-NP-M,Set,M,1,INR,699,UDAIPUR,,313024,IN,FALSE
13003,405-0985364-2325930,,Women,,,Delivered,,J0198-TP-XL,Top,XL,1,INR,625,Mumbai,,400091,IN,FALSE
13004,408-5765822-7308333,,Men,,,Delivered,,JNE3797-KR-L,Western Dress,L,1,INR,735,BENGALURU,,560086,IN,FALSE
13005,404-5483152-1985908,,Women,,,Returned,,JNE3546-KR-S,kurta,S,1,INR,458,LAKHIMPUR,,262701,IN,FALSE
13006,406-0758323-7749101,,Women,,,Delivered,,PJNE3068-KR-6XL,kurta,6XL,1,INR,1043,Bengaluru,,560061,IN,FALSE
13007,406-0758323-7749101,,Men,,,Delivered,,NW034-TP-PJ-L,Set,L,1,INR,595,NAVI MUMBAI,,410206,IN,FALSE
13008,405-6387989-6724343,,Women,,,Delivered,,JNE3531-KR-S,kurta,S,1,INR,322,BENGALURU,,560043,IN,FALSE
13009,405-6387989-6724343,,Women,,,Delivered,,JNE3373-KR-M,kurta,M,1,INR,364,HYDERABAD,,500016,IN,FALSE
13010,404-7444377-9154708,,Women,,,Returned,,PJNE3607-KR-5XL,kurta,5XL,1,INR,817,Dhakholi,,140603,IN,FALSE
13011,404-1323441-1090716,,Women,,,Delivered,,SET038-KR-PP-XXL,Set,XXL,1,INR,594,VIJAYAWADA,,520009,IN,FALSE
13012,405-5846530-8515544,,Men,,,Returned,,JNE3797-KR-L,Western Dress,L,1,INR,725,THIRUVANANTHAPURAM,,695014,IN,FALSE
13013,405-5846530-8515544,,Women,,,Returned,,SET110-KR-PP-L,Set,L,1,INR,729,CHITRADURGA,,577511,IN,FALSE
13014,171-1950223-4628313,,Women,,,Delivered,,SET097-KR-PP-XL,Set,XL,1,INR,958,BENGALURU,,560102,IN,FALSE
13015,171-1950223-4628313,,Men,,,Delivered,,SET087-KR-PP-XL,Set,XL,1,INR,925,kolkata,,700074,IN,FALSE
13016,171-1831905-5247524,,Women,,,Delivered,,SET091-KR-NP-S,Set,S,1,INR,499,GUWAHATI,,781171,IN,FALSE
13017,406-0954500-2817935,,Women,,,Delivered,,SET331-KR-NP-XS,Set,XS,1,INR,641,GUWAHATI,,781024,IN,FALSE
13018,407-4239638-3294716,,Women,,,Delivered,,JNE3567-KR-S,kurta,S,1,INR,399,BENGALURU,,560098,IN,FALSE
13019,171-2877655-2015564,,Men,,,Delivered,,NW030-TP-PJ-XL,Set,XL,1,INR,582,Pune,,411021,IN,FALSE
13020,408-8046186-1216340,,Men,,,Delivered,,J0003-SET-S,Set,S,1,INR,646,PORT BLAIR,,744101,IN,FALSE
13021,404-5987761-5177949,,Men,,,Delivered,,J0401-DR-XXXL,Western Dress,3XL,1,INR,885,PUNE,,411027,IN,FALSE
13022,404-5987761-5177949,,Women,,,Delivered,,J0113-TP-XL,Top,XL,1,INR,540,KOLKATA,,700052,IN,FALSE
13023,171-8319340-2469916,,Men,,,Delivered,,J0247-SKD-S,Set,S,1,INR,777,ALLAHABAD,,211001,IN,FALSE
13024,171-8215922-7344319,,Women,,,Delivered,,J0342-TP-S,Top,S,1,INR,574,BENGALURU,,560049,IN,FALSE
13025,408-4236264-4456339,,Women,,,Delivered,,SET398-KR-PP-XXL,Set,XXL,1,INR,1115,NEW DELHI,,110059,IN,FALSE
13026,402-3250940-8386723,,Women,,,Delivered,,MEN5022-KR-S,kurta,S,1,INR,530,BERHAMPUR,,760002,IN,FALSE
13027,403-4438603-1230728,,Women,,,Delivered,,JNE3373-KR-XXL,kurta,XXL,1,INR,376,NAVI MUMBAI,,410206,IN,FALSE
13028,407-8214811-0129111,,Women,,,Delivered,,J0277-SKD-L,Set,L,1,INR,1323,HYDERABAD,,500057,IN,FALSE
13029,407-8689943-6685953,,Women,,,Delivered,,JNE3160-KR-L,kurta,L,1,INR,685,NOIDA,,201301,IN,FALSE
13030,404-4615410-4397149,,Women,,,Delivered,,SET345-KR-NP-L,Set,L,1,INR,666,PUNE,,411038,IN,FALSE
13031,402-0375474-4510716,,Women,,,Delivered,,JNE3618-KR-S,kurta,S,1,INR,375,KOLAR,,563101,IN,FALSE
13032,171-1768763-4670752,,Men,,,Delivered,,SET327-KR-DPT-L,Set,L,1,INR,845,BENGALURU,,560097,IN,FALSE
13033,402-6788987-2113100,,Men,,,Delivered,,J0338-DR-XXXL,Western Dress,3XL,1,INR,791,HYDERABAD,,500090,IN,FALSE
13034,403-3925434-5819567,,Men,,,Delivered,,JNE3797-KR-S,Western Dress,S,1,INR,735,PANCHKULA,,134109,IN,FALSE
13035,406-0560278-1263511,,Women,,,Delivered,,JNE3510-KR-M,kurta,M,1,INR,457,GUWAHATI,,781011,IN,FALSE
13036,406-0040014-3380370,,Women,,,Delivered,,JNE3160-KR-M,kurta,M,1,INR,685,KOZHIKODE,,673001,IN,FALSE
13037,407-5991875-3193926,,Men,,,Cancelled,,SET265-KR-NP-L,Set,L,1,INR,889,THANE,,400604,IN,FALSE
13038,171-0392371-5533150,,Women,,,Delivered,,JNE3781-KR-XXXL,kurta,3XL,1,INR,432,MUMBAI,,400018,IN,FALSE
13039,171-0392371-5533150,,Women,,,Delivered,,JNE3546-KR-L,kurta,L,1,INR,468,NEW DELHI,,110096,IN,FALSE
13040,406-4493858-3097952,,Women,,,Delivered,,SET348-KR-NP-XXL,Set,XXL,1,INR,968,MUMBAI,,400007,IN,FALSE
13041,404-8523103-9433955,,Men,,,Delivered,,J0012-SKD-S,Set,S,1,INR,1199,TALEGAON DABHADE,,410506,IN,FALSE
13042,404-7059954-8414767,,Women,,,Delivered,,JNE3613-KR-M,kurta,M,1,INR,399,BHUBANESWAR,,751025,IN,FALSE
13043,404-1448155-6665942,,Women,,,Delivered,,JNE3405-KR-L,kurta,L,1,INR,399,DARJEELING,,734105,IN,FALSE
13044,403-0089167-2021917,,Women,,,Delivered,,JNE3291-KR-XXXL,kurta,3XL,1,INR,442,KOCH BIHAR,,736101,IN,FALSE
13045,405-3815983-2552323,,Women,,,Delivered,,JNE3313-KR-A-XXXL,kurta,3XL,1,INR,582,JAIPUR,,302015,IN,FALSE
13046,405-3815983-2552323,,Men,,,Returned,,J0108-SKD-M,Set,M,1,INR,1152,KORBA,,495677,IN,FALSE
13047,407-8585455-6505969,,Women,,,Delivered,,J0070-KR-S,kurta,S,1,INR,318,BHUBANESWAR,,754001,IN,FALSE
13048,403-6812730-6391554,,Men,,,Delivered,,SET388-KR-NP-XXXL,Set,3XL,1,INR,1299,HYDERABAD,,500068,IN,FALSE
13049,407-4903730-4441950,,Women,,,Delivered,,SAR014,Saree,Free,1,INR,458,SANGLI,,416416,IN,FALSE
13050,405-7416365-8529938,,Women,,,Delivered,,SAR009,Saree,Free,1,INR,499,New Delhi,,110005,IN,FALSE
13051,407-5448161-8931533,,Women,,,Delivered,,JNE3787-KR-XL,kurta,XL,1,INR,481,LUDHIANA,,141002,IN,FALSE
13052,408-9951608-2217132,,Women,,,Returned,,JNE2086-KR-389-M,kurta,M,1,INR,699,BHUBANESWAR,,751003,IN,FALSE
13053,402-2268128-5780360,,Women,,,Delivered,,JNE3573-KR-S,kurta,S,1,INR,381,AJMER,,305001,IN,FALSE
13054,171-4090536-1858711,,Women,,,Delivered,,SET388-KR-NP-XXXL,Set,3XL,1,INR,1299,GURUGRAM,,122016,IN,FALSE
13055,404-9708125-6737113,,Women,,,Delivered,,PJNE3373-KR-N-5XL,kurta,5XL,1,INR,527,BENGALURU,,560062,IN,FALSE
13056,404-2285349-3513114,,Women,,,Delivered,,PJNE3568-KR-N-4XL,kurta,4XL,1,INR,798,BENGALURU,,560016,IN,FALSE
13057,404-2285349-3513114,,Women,,,Delivered,,PJNE3363-KR-N-5XL,kurta,5XL,1,INR,718,BENGALURU,,560037,IN,FALSE
13058,408-7158425-6733157,,Women,,,Delivered,,SAR011,Saree,Free,1,INR,563,KALADHUNGI,,263139,IN,FALSE
13059,408-7056998-7770734,,Women,,,Delivered,,MEN5022-KR-L,kurta,L,1,INR,754,RANCHI,,834003,IN,FALSE
13060,403-5029793-4694721,,Women,,,Returned,,JNE3703-KR-M,kurta,M,1,INR,316,TIRUPATI,,517501,IN,FALSE
13061,403-2115873-0575526,,Women,,,Delivered,,JNE3703-KR-M,kurta,M,1,INR,292,Aurangabad,,431005,IN,FALSE
13062,407-9476839-9583507,,Women,,,Delivered,,JNE3816-KR-XXL,kurta,XXL,1,INR,549,ROURKELA,,769042,IN,FALSE
13063,407-5212872-1318728,,Women,,,Delivered,,JNE3567-KR-M,kurta,M,1,INR,399,SATARA,,415002,IN,FALSE
13064,404-6154939-7679526,,Women,,,Delivered,,BL109-XL,Blouse,XL,1,INR,545,CHENNAI,,600080,IN,FALSE
13065,403-4986157-7412352,,Women,,,Delivered,,SAR001,Saree,Free,1,INR,399,BENGALURU,,560093,IN,FALSE
13066,403-0842503-1580365,,Women,,,Delivered,,J0008-SKD-XXXL,Set,3XL,1,INR,1075,KALKA,,133302,IN,FALSE
13067,403-3161578-4899530,,Men,,,Delivered,,J0243-DR-L,Ethnic Dress,L,1,INR,999,HUBBALLI,,580021,IN,FALSE
13068,406-5423548-0465145,,Men,,,Delivered,,JNE3797-KR-XL,Western Dress,XL,1,INR,771,KURNOOL,,518002,IN,FALSE
13069,403-2106807-9203501,,Men,,,Delivered,,J0248-KR-DPT-XXL,Set,XXL,1,INR,854,VIJAYAWADA,,520010,IN,FALSE
13070,171-8092796-4051531,,Men,,,Delivered,,J0295-DR-M,Western Dress,M,1,INR,859,HYDERABAD,,500039,IN,FALSE
13071,405-8602799-9343541,,Women,,,Delivered,,SAR019,Saree,Free,1,INR,988,PANCHKULA,,134112,IN,FALSE
13072,403-5755051-2986727,,Women,,,Delivered,,J0228-SKD-XL,Set,XL,1,INR,1698,BOKARO STEEL CITY,,827013,IN,FALSE
13073,171-9957915-7299528,,Women,,,Delivered,,J0349-SET-XL,Set,XL,1,INR,845,JAMSHEDPUR,,831011,IN,FALSE
13074,171-9286069-1357129,,Women,,,Delivered,,SET293-KR-NP-M,Set,M,1,INR,702,Bangalore,,560037,IN,FALSE
13075,403-8536299-3861103,,Women,,,Delivered,,JNE3549-KR-L,kurta,L,1,INR,318,HYDERABAD,,501301,IN,FALSE
13076,407-3896069-2445953,,Men,,,Returned,,JNE3797-KR-L,Western Dress,L,1,INR,735,LUCKNOW,,226003,IN,FALSE
13077,404-0104370-0589930,,Men,,,Delivered,,J0283-SET-M,Set,M,1,INR,1033,MUMBAI,,400103,IN,FALSE
13078,406-7469874-1781137,,Women,,,Delivered,,J0108-SKD-XXXL,Set,3XL,1,INR,1152,MANDVI KACHCHH DISTRICT,,370465,IN,FALSE
13079,171-8261524-2615536,,Women,,,Delivered,,SAR001,Saree,Free,1,INR,399,Hyderabad,,500084,IN,FALSE
13080,407-8651722-6762701,,Women,,,Delivered,,J0118-TP-XL,Top,XL,1,INR,693,MUMBAI,,400020,IN,FALSE
13081,402-6206423-2277912,,Men,,,Delivered,,SET331-KR-NP-M,Set,M,1,INR,589,LUCKNOW,,226002,IN,FALSE
13082,406-7820002-5301924,,Women,,,Delivered,,SET357-KR-NP-S,Set,S,1,INR,771,ELURU,,534001,IN,FALSE
13083,171-6608809-5861134,,Women,,,Delivered,,JNE3399-KR-M,kurta,M,1,INR,435,suryapet,,508213,IN,FALSE
13084,405-9313492-6442749,,Men,,,Delivered,,J0230-SKD-S,Set,S,1,INR,1112,NASHIK,,422101,IN,FALSE
13085,402-8740105-0589942,,Men,,,Delivered,,J0339-DR-S,Western Dress,S,1,INR,744,HYDERABAD,,500035,IN,FALSE
13086,408-3111050-4888303,,Women,,,Delivered,,JNE2049-KR-351-XS,kurta,XS,1,INR,435,MADURAI,,625016,IN,FALSE
13087,406-7519655-3578736,,Women,,,Cancelled,,JNE3568-KR-XXL,kurta,XXL,1,INR,435,PUNE,,411048,IN,FALSE
13088,408-0664699-0552367,,Women,,,Delivered,,J0041-SET-XL,Set,XL,1,INR,660,HYDERABAD,,502032,IN,FALSE
13089,405-6803712-3005112,,Men,,,Delivered,,J0003-SET-XXXL,Set,3XL,1,INR,646,MUMBAI,,400081,IN,FALSE
13090,402-5289778-0539532,,Women,,,Delivered,,JNE3680-TU-XL,Top,XL,1,INR,574,Patna,,800001,IN,FALSE
13091,402-5289778-0539532,,Women,,,Delivered,,JNE3680-TU-XXXL,Top,3XL,1,INR,574,BENGALURU,,560091,IN,FALSE
13092,405-5778597-9531544,,Women,,,Delivered,,SET145-KR-NP-L,Set,L,1,INR,774,NEW DELHI,,110043,IN,FALSE
13093,407-8925045-8442730,,Women,,,Delivered,,JNE3160-KR-L,kurta,L,1,INR,685,PANDHARPUR,,413304,IN,FALSE
13094,407-8239489-8109942,,Men,,,Delivered,,SET331-KR-NP-S,Set,S,1,INR,597,BURDWAN,,713104,IN,FALSE
13095,407-1709042-4101142,,Men,,,Delivered,,SET408-KR-NP-XL,Set,XL,1,INR,484,DEHRADUN,,248001,IN,FALSE
13096,405-1314664-9172309,,Women,,,Delivered,,JNE3373-KR-XXL,kurta,XXL,1,INR,382,MORADABAD,,244001,IN,FALSE
13097,405-0428315-0136337,,Men,,,Delivered,,J0003-SET-M,Set,M,1,INR,654,DIBRUGARH,,786001,IN,FALSE
13098,405-0086035-6766741,,Women,,,Delivered,,SET364-KR-NP-L,Set,L,1,INR,1126,MUMBAI,,400101,IN,FALSE
13099,406-6255866-1113103,,Women,,,Delivered,,J0230-SKD-M,Set,M,1,INR,969,MEERUT,,250004,IN,FALSE
13100,408-9882989-0054749,,Women,,,Delivered,,JNE3273-KR-M,kurta,M,1,INR,499,NEW DELHI,,110059,IN,FALSE
13101,171-8485121-9879557,,Men,,,Delivered,,JNE3797-KR-M,Western Dress,M,1,INR,761,NAVI MUMBAI,,400706,IN,FALSE
13102,407-2978120-6398746,,Women,,,Delivered,,SAR008,Saree,Free,1,INR,301,Lucknow,,226018,IN,FALSE
13103,408-0188608-2757967,,Men,,,Delivered,,JNE3800-KR-A-XL,Western Dress,XL,1,INR,771,CHITRADURGA,,577501,IN,FALSE
13104,408-0069283-3687543,,Women,,,Returned,,J0014-LCD-S,Set,S,1,INR,1559,ADONI,,518301,IN,FALSE
13105,405-3062466-5082724,,Men,,,Delivered,,JNE3797-KR-A-XL,Western Dress,XL,1,INR,725,PUNE,,411021,IN,FALSE
13106,171-3527066-5045159,,Women,,,Delivered,,JNE3577-KR-XXXL,kurta,3XL,1,INR,696,SULTANPUR,,228001,IN,FALSE
13107,404-1849304-7048354,,Women,,,Delivered,,J0118-TP-M,Top,M,1,INR,518,VARANASI,,221109,IN,FALSE
13108,407-4177462-9037109,,Women,,,Delivered,,J0142-KR-L,kurta,L,1,INR,428,GURUGRAM,,122101,IN,FALSE
13109,402-7026032-5518745,,Women,,,Delivered,,J0254-SKD-M,Set,M,1,INR,750,BENGALURU,,562149,IN,FALSE
13110,404-5599432-9303515,,Women,,,Delivered,,JNE3369-KR-XS,kurta,XS,1,INR,399,SHAHAPUR THANE DISTRICT,,421601,IN,FALSE
13111,407-2605280-0927547,,Women,,,Delivered,,PJNE3399-KR-N-6XL,kurta,6XL,1,INR,486,CHAIBASA,,833201,IN,FALSE
